input_file,compare_file,abstract_score
PMC16145_plagiated_multiplagiated.xml,PMC16145.xml,0.7873299375988507
PMC16145_plagiated_multiplagiated.xml,PMC35352.xml,0.648179867118778
PMC16145_plagiated_multiplagiated.xml,PMC31337.xml,0.6289899926917834
PMC16145_plagiated_multiplagiated.xml,PMC33396.xml,0.6040639029037835
PMC16145_plagiated_multiplagiated.xml,PMC37310.xml,0.6035915688547964
PMC17599_plagiated_multiplagiated.xml,PMC17599.xml,0.9865595961784684
PMC17599_plagiated_multiplagiated.xml,PMC34549.xml,0.8431303546184239
PMC17599_plagiated_multiplagiated.xml,PMC30712.xml,0.8283548684845234
PMC17599_plagiated_multiplagiated.xml,PMC30707.xml,0.8173403435892674
PMC17599_plagiated_multiplagiated.xml,PMC30704.xml,0.8116295522169461
PMC17803_plagiated_multiplagiated.xml,PMC17803.xml,1.0
PMC17803_plagiated_multiplagiated.xml,PMC35277.xml,0.7525910584371576
PMC17803_plagiated_multiplagiated.xml,PMC31341.xml,0.7365887915033633
PMC17803_plagiated_multiplagiated.xml,PMC34549.xml,0.7292918256617311
PMC17803_plagiated_multiplagiated.xml,PMC15024.xml,0.7258709448151207
PMC25775_plagiated_multiplagiated.xml,PMC25775.xml,0.8074034100467127
PMC25775_plagiated_multiplagiated.xml,PMC34514.xml,0.684565950469004
PMC25775_plagiated_multiplagiated.xml,PMC29073.xml,0.6742164349460474
PMC25775_plagiated_multiplagiated.xml,PMC35353.xml,0.6694379064657733
PMC25775_plagiated_multiplagiated.xml,PMC32197.xml,0.6675817054180245
PMC28987_plagiated_multiplagiated.xml,PMC28987.xml,0.8425270093512929
PMC28987_plagiated_multiplagiated.xml,PMC32204.xml,0.7336902833599303
PMC28987_plagiated_multiplagiated.xml,PMC34549.xml,0.7289455060399462
PMC28987_plagiated_multiplagiated.xml,PMC34107.xml,0.7191370285268393
PMC28987_plagiated_multiplagiated.xml,PMC34114.xml,0.6963476782802425
PMC28992_plagiated_multiplagiated.xml,PMC29012.xml,0.7700523147090846
PMC28992_plagiated_multiplagiated.xml,PMC34550.xml,0.7681008139455952
PMC28992_plagiated_multiplagiated.xml,PMC32297.xml,0.7613852020760576
PMC28992_plagiated_multiplagiated.xml,PMC35354.xml,0.7607761165466105
PMC28992_plagiated_multiplagiated.xml,PMC29028.xml,0.7484789031320891
PMC28994_plagiated_multiplagiated.xml,PMC28994.xml,0.99999998896928
PMC28994_plagiated_multiplagiated.xml,PMC32191.xml,0.4503471023884275
PMC28994_plagiated_multiplagiated.xml,PMC34107.xml,0.4381676233494035
PMC28994_plagiated_multiplagiated.xml,PMC32197.xml,0.434835058351217
PMC28994_plagiated_multiplagiated.xml,PMC29062.xml,0.4266957804974065
PMC29004_plagiated_multiplagiated.xml,PMC29004.xml,0.8891588092447389
PMC29004_plagiated_multiplagiated.xml,PMC34102.xml,0.7552504407778158
PMC29004_plagiated_multiplagiated.xml,PMC28987.xml,0.7536655595324461
PMC29004_plagiated_multiplagiated.xml,PMC31333.xml,0.7508587299496013
PMC29004_plagiated_multiplagiated.xml,PMC37355.xml,0.7406238063655641
PMC29012_plagiated_multiplagiated.xml,PMC29012.xml,0.7700523147090846
PMC29012_plagiated_multiplagiated.xml,PMC34550.xml,0.7681008139455952
PMC29012_plagiated_multiplagiated.xml,PMC32297.xml,0.7613852020760576
PMC29012_plagiated_multiplagiated.xml,PMC35354.xml,0.7607761165466105
PMC29012_plagiated_multiplagiated.xml,PMC29028.xml,0.7484789031320891
PMC29014_plagiated_multiplagiated.xml,PMC29004.xml,0.7456339567867527
PMC29014_plagiated_multiplagiated.xml,PMC34107.xml,0.7429276105827194
PMC29014_plagiated_multiplagiated.xml,PMC34551.xml,0.7411639321238249
PMC29014_plagiated_multiplagiated.xml,PMC31337.xml,0.7297758717606064
PMC29014_plagiated_multiplagiated.xml,PMC34102.xml,0.7296355135726633
PMC29016_plagiated_multiplagiated.xml,PMC29016.xml,0.8868068889420442
PMC29016_plagiated_multiplagiated.xml,PMC29012.xml,0.760532529107737
PMC29016_plagiated_multiplagiated.xml,PMC31337.xml,0.7562587502980367
PMC29016_plagiated_multiplagiated.xml,PMC28987.xml,0.7486232249251941
PMC29016_plagiated_multiplagiated.xml,PMC35354.xml,0.7436541625234752
PMC29017_plagiated_multiplagiated.xml,PMC29017.xml,0.7497272132076775
PMC29017_plagiated_multiplagiated.xml,PMC34102.xml,0.5940688770307754
PMC29017_plagiated_multiplagiated.xml,PMC37313.xml,0.5686731688057389
PMC29017_plagiated_multiplagiated.xml,PMC32196.xml,0.55336955557923
PMC29017_plagiated_multiplagiated.xml,PMC13902.xml,0.5190407246047568
PMC29028_plagiated_multiplagiated.xml,PMC29028.xml,0.7518478713626334
PMC29028_plagiated_multiplagiated.xml,PMC29012.xml,0.7306826331448983
PMC29028_plagiated_multiplagiated.xml,PMC33341.xml,0.7158135102980651
PMC29028_plagiated_multiplagiated.xml,PMC29081.xml,0.708551382897848
PMC29028_plagiated_multiplagiated.xml,PMC29016.xml,0.7084125156560914
PMC29030_plagiated_multiplagiated.xml,PMC29073.xml,0.6896437066590191
PMC29030_plagiated_multiplagiated.xml,PMC35354.xml,0.6793838740839463
PMC29030_plagiated_multiplagiated.xml,PMC32158.xml,0.6746587801001502
PMC29030_plagiated_multiplagiated.xml,PMC33394.xml,0.6607713780752915
PMC29030_plagiated_multiplagiated.xml,PMC15027.xml,0.6548696068366738
PMC29031_plagiated_multiplagiated.xml,PMC29012.xml,0.7700523147090846
PMC29031_plagiated_multiplagiated.xml,PMC34550.xml,0.7681008139455952
PMC29031_plagiated_multiplagiated.xml,PMC32297.xml,0.7613852020760576
PMC29031_plagiated_multiplagiated.xml,PMC35354.xml,0.7607761165466105
PMC29031_plagiated_multiplagiated.xml,PMC29028.xml,0.7484789031320891
PMC29044_plagiated_multiplagiated.xml,PMC29044.xml,0.9813232818393728
PMC29044_plagiated_multiplagiated.xml,PMC32181.xml,0.6265768617880607
PMC29044_plagiated_multiplagiated.xml,PMC35354.xml,0.5803689652480996
PMC29044_plagiated_multiplagiated.xml,PMC32296.xml,0.5690181637733153
PMC29044_plagiated_multiplagiated.xml,PMC32297.xml,0.5659927588651036
PMC29046_plagiated_multiplagiated.xml,PMC29073.xml,0.6896437066590191
PMC29046_plagiated_multiplagiated.xml,PMC35354.xml,0.6793838740839463
PMC29046_plagiated_multiplagiated.xml,PMC32158.xml,0.6746587801001502
PMC29046_plagiated_multiplagiated.xml,PMC33394.xml,0.6607713780752915
PMC29046_plagiated_multiplagiated.xml,PMC15027.xml,0.6548696068366738
PMC29048_plagiated_multiplagiated.xml,PMC29048.xml,1.0
PMC29048_plagiated_multiplagiated.xml,PMC35286.xml,0.6368730022735682
PMC29048_plagiated_multiplagiated.xml,PMC33343.xml,0.5940971453259895
PMC29048_plagiated_multiplagiated.xml,PMC29086.xml,0.5564882383284107
PMC29048_plagiated_multiplagiated.xml,PMC31341.xml,0.5532835317669687
PMC29057_plagiated_multiplagiated.xml,PMC29057.xml,0.8253681647186092
PMC29057_plagiated_multiplagiated.xml,PMC34514.xml,0.7612039235704122
PMC29057_plagiated_multiplagiated.xml,PMC29088.xml,0.7450821147646882
PMC29057_plagiated_multiplagiated.xml,PMC31333.xml,0.7174142456137147
PMC29057_plagiated_multiplagiated.xml,PMC29092.xml,0.7141550226778404
PMC29058_plagiated_multiplagiated.xml,PMC29058.xml,0.8769897941541831
PMC29058_plagiated_multiplagiated.xml,PMC32197.xml,0.7511309435059962
PMC29058_plagiated_multiplagiated.xml,PMC29097.xml,0.7493248012074364
PMC29058_plagiated_multiplagiated.xml,PMC29073.xml,0.7415725052820682
PMC29058_plagiated_multiplagiated.xml,PMC35361.xml,0.7170404881273202
PMC29059_plagiated_multiplagiated.xml,PMC29059.xml,0.7784600913532107
PMC29059_plagiated_multiplagiated.xml,PMC34102.xml,0.6615527784433233
PMC29059_plagiated_multiplagiated.xml,PMC35352.xml,0.643626945390746
PMC29059_plagiated_multiplagiated.xml,PMC33344.xml,0.6425613426799275
PMC29059_plagiated_multiplagiated.xml,PMC29094.xml,0.6298526269574416
PMC29061_plagiated_multiplagiated.xml,PMC32312.xml,0.2018041378896664
PMC29061_plagiated_multiplagiated.xml,PMC13913.xml,0.1705609360973092
PMC29061_plagiated_multiplagiated.xml,PMC32302.xml,0.1609944674268979
PMC29061_plagiated_multiplagiated.xml,PMC34551.xml,0.1279130920008265
PMC29061_plagiated_multiplagiated.xml,PMC15015.xml,0.1109897331447141
PMC29062_plagiated_multiplagiated.xml,PMC29062.xml,0.8730338378473178
PMC29062_plagiated_multiplagiated.xml,PMC29068.xml,0.7397452144256467
PMC29062_plagiated_multiplagiated.xml,PMC32191.xml,0.712256850301207
PMC29062_plagiated_multiplagiated.xml,PMC29066.xml,0.704067488383123
PMC29062_plagiated_multiplagiated.xml,PMC31337.xml,0.7035137188973332
PMC29063_plagiated_multiplagiated.xml,PMC29063.xml,0.6074291721852636
PMC29063_plagiated_multiplagiated.xml,PMC29068.xml,0.5751167708592988
PMC29063_plagiated_multiplagiated.xml,PMC17803.xml,0.5738415694127623
PMC29063_plagiated_multiplagiated.xml,PMC29044.xml,0.5731002252750192
PMC29063_plagiated_multiplagiated.xml,PMC32197.xml,0.557365706168268
PMC29065_plagiated_multiplagiated.xml,PMC29065.xml,0.8761205145300668
PMC29065_plagiated_multiplagiated.xml,PMC35352.xml,0.802361805705686
PMC29065_plagiated_multiplagiated.xml,PMC29066.xml,0.7962853972477116
PMC29065_plagiated_multiplagiated.xml,PMC32181.xml,0.7631852976714474
PMC29065_plagiated_multiplagiated.xml,PMC31370.xml,0.7110253151951462
PMC29066_plagiated_multiplagiated.xml,PMC29066.xml,0.9397481944393582
PMC29066_plagiated_multiplagiated.xml,PMC31337.xml,0.7379189469630559
PMC29066_plagiated_multiplagiated.xml,PMC29012.xml,0.7216852296564548
PMC29066_plagiated_multiplagiated.xml,PMC32299.xml,0.7172995147291376
PMC29066_plagiated_multiplagiated.xml,PMC29068.xml,0.7168719846176155
PMC29067_plagiated_multiplagiated.xml,PMC29067.xml,0.8160029585186701
PMC29067_plagiated_multiplagiated.xml,PMC29066.xml,0.7156476546868178
PMC29067_plagiated_multiplagiated.xml,PMC35352.xml,0.7021970430079008
PMC29067_plagiated_multiplagiated.xml,PMC32181.xml,0.6659656537114993
PMC29067_plagiated_multiplagiated.xml,PMC31334.xml,0.656153006186246
PMC29068_plagiated_multiplagiated.xml,PMC15027.xml,0.8260443926950058
PMC29068_plagiated_multiplagiated.xml,PMC29068.xml,0.7933639959043017
PMC29068_plagiated_multiplagiated.xml,PMC28987.xml,0.7671423798258448
PMC29068_plagiated_multiplagiated.xml,PMC37355.xml,0.7639255476601574
PMC29068_plagiated_multiplagiated.xml,PMC29101.xml,0.7602481739343382
PMC29073_plagiated_multiplagiated.xml,PMC29073.xml,0.9413235891703065
PMC29073_plagiated_multiplagiated.xml,PMC29097.xml,0.8073219620035398
PMC29073_plagiated_multiplagiated.xml,PMC33394.xml,0.7467555792775746
PMC29073_plagiated_multiplagiated.xml,PMC31411.xml,0.7457089448126148
PMC29073_plagiated_multiplagiated.xml,PMC29096.xml,0.7444242917124411
PMC29077_plagiated_multiplagiated.xml,PMC29077.xml,0.9921788348953984
PMC29077_plagiated_multiplagiated.xml,PMC34549.xml,0.8343455502813402
PMC29077_plagiated_multiplagiated.xml,PMC15024.xml,0.8232920293029238
PMC29077_plagiated_multiplagiated.xml,PMC29096.xml,0.8067530274606135
PMC29077_plagiated_multiplagiated.xml,PMC17803.xml,0.8004071924595064
PMC29079_plagiated_multiplagiated.xml,PMC29079.xml,0.8740088341826407
PMC29079_plagiated_multiplagiated.xml,PMC35352.xml,0.8474076170633664
PMC29079_plagiated_multiplagiated.xml,PMC34110.xml,0.7650932433470341
PMC29079_plagiated_multiplagiated.xml,PMC29080.xml,0.7387449898492311
PMC29079_plagiated_multiplagiated.xml,PMC31337.xml,0.7333470167971601
PMC29080_plagiated_multiplagiated.xml,PMC29080.xml,0.7562598124763282
PMC29080_plagiated_multiplagiated.xml,PMC34549.xml,0.7508085228726774
PMC29080_plagiated_multiplagiated.xml,PMC30707.xml,0.7327360230838261
PMC29080_plagiated_multiplagiated.xml,PMC16139.xml,0.7273094415342595
PMC29080_plagiated_multiplagiated.xml,PMC30708.xml,0.7194885410645608
PMC29081_plagiated_multiplagiated.xml,PMC29081.xml,0.9028143410932012
PMC29081_plagiated_multiplagiated.xml,PMC34549.xml,0.7096687152868713
PMC29081_plagiated_multiplagiated.xml,PMC32304.xml,0.6825893578190433
PMC29081_plagiated_multiplagiated.xml,PMC34606.xml,0.6611158512823982
PMC29081_plagiated_multiplagiated.xml,PMC35280.xml,0.6530700034410037
PMC29083_plagiated_multiplagiated.xml,PMC34549.xml,0.9603363017693846
PMC29083_plagiated_multiplagiated.xml,PMC15024.xml,0.8303400197688007
PMC29083_plagiated_multiplagiated.xml,PMC17599.xml,0.8288515492720816
PMC29083_plagiated_multiplagiated.xml,PMC30712.xml,0.8138754765744961
PMC29083_plagiated_multiplagiated.xml,PMC29068.xml,0.8112372608435778
PMC29085_plagiated_multiplagiated.xml,PMC29085.xml,1.0
PMC29085_plagiated_multiplagiated.xml,PMC35278.xml,0.7611635403257662
PMC29085_plagiated_multiplagiated.xml,PMC32187.xml,0.6798821905345945
PMC29085_plagiated_multiplagiated.xml,PMC31482.xml,0.672697458440928
PMC29085_plagiated_multiplagiated.xml,PMC13901.xml,0.6540173909910711
PMC29086_plagiated_multiplagiated.xml,PMC34549.xml,0.9603363017693846
PMC29086_plagiated_multiplagiated.xml,PMC15024.xml,0.8303400197688007
PMC29086_plagiated_multiplagiated.xml,PMC17599.xml,0.8288515492720816
PMC29086_plagiated_multiplagiated.xml,PMC30712.xml,0.8138754765744961
PMC29086_plagiated_multiplagiated.xml,PMC29068.xml,0.8112372608435778
PMC29087_plagiated_multiplagiated.xml,PMC29087.xml,0.765791466795516
PMC29087_plagiated_multiplagiated.xml,PMC29068.xml,0.755228847164058
PMC29087_plagiated_multiplagiated.xml,PMC35267.xml,0.7203603649727626
PMC29087_plagiated_multiplagiated.xml,PMC34102.xml,0.7160702143950386
PMC29087_plagiated_multiplagiated.xml,PMC37355.xml,0.7002184441995776
PMC29088_plagiated_multiplagiated.xml,PMC29088.xml,0.93629016861133
PMC29088_plagiated_multiplagiated.xml,PMC35352.xml,0.7673075352316312
PMC29088_plagiated_multiplagiated.xml,PMC34102.xml,0.7056170585339288
PMC29088_plagiated_multiplagiated.xml,PMC37355.xml,0.6523504302117424
PMC29088_plagiated_multiplagiated.xml,PMC29079.xml,0.6514259472939175
PMC29089_plagiated_multiplagiated.xml,PMC29089.xml,0.9362618961890268
PMC29089_plagiated_multiplagiated.xml,PMC29079.xml,0.8089629493184295
PMC29089_plagiated_multiplagiated.xml,PMC29092.xml,0.8004024466395392
PMC29089_plagiated_multiplagiated.xml,PMC35285.xml,0.7975196922655934
PMC29089_plagiated_multiplagiated.xml,PMC34549.xml,0.7903247807660343
PMC29092_plagiated_multiplagiated.xml,PMC29092.xml,0.9639906892054166
PMC29092_plagiated_multiplagiated.xml,PMC31333.xml,0.7550434407030733
PMC29092_plagiated_multiplagiated.xml,PMC29079.xml,0.7338902281632196
PMC29092_plagiated_multiplagiated.xml,PMC32158.xml,0.7094838258332292
PMC29092_plagiated_multiplagiated.xml,PMC37355.xml,0.7047072745027035
PMC29094_plagiated_multiplagiated.xml,PMC29012.xml,0.7700523147090846
PMC29094_plagiated_multiplagiated.xml,PMC34550.xml,0.7681008139455952
PMC29094_plagiated_multiplagiated.xml,PMC32297.xml,0.7613852020760576
PMC29094_plagiated_multiplagiated.xml,PMC35354.xml,0.7607761165466105
PMC29094_plagiated_multiplagiated.xml,PMC29028.xml,0.7484789031320891
PMC29096_plagiated_multiplagiated.xml,PMC35352.xml,0.7268931860066412
PMC29096_plagiated_multiplagiated.xml,PMC32180.xml,0.7100811041637974
PMC29096_plagiated_multiplagiated.xml,PMC29066.xml,0.6902119994455282
PMC29096_plagiated_multiplagiated.xml,PMC31370.xml,0.679429716994694
PMC29096_plagiated_multiplagiated.xml,PMC29101.xml,0.6776106399946348
PMC29097_plagiated_multiplagiated.xml,PMC29097.xml,0.8834648192900001
PMC29097_plagiated_multiplagiated.xml,PMC29073.xml,0.7361550429564774
PMC29097_plagiated_multiplagiated.xml,PMC31337.xml,0.724856203988337
PMC29097_plagiated_multiplagiated.xml,PMC29080.xml,0.6581578509033819
PMC29097_plagiated_multiplagiated.xml,PMC29058.xml,0.6576798578790467
PMC29098_plagiated_multiplagiated.xml,PMC29098.xml,0.8702196535247997
PMC29098_plagiated_multiplagiated.xml,PMC34110.xml,0.7638556526083855
PMC29098_plagiated_multiplagiated.xml,PMC34114.xml,0.7095030786302735
PMC29098_plagiated_multiplagiated.xml,PMC29080.xml,0.706838471992181
PMC29098_plagiated_multiplagiated.xml,PMC28987.xml,0.7030774911041585
PMC29101_plagiated_multiplagiated.xml,PMC29101.xml,1.0
PMC29101_plagiated_multiplagiated.xml,PMC29080.xml,0.7676256408329372
PMC29101_plagiated_multiplagiated.xml,PMC32183.xml,0.7122935786306084
PMC29101_plagiated_multiplagiated.xml,PMC29097.xml,0.6956295346596866
PMC29101_plagiated_multiplagiated.xml,PMC34102.xml,0.6890177178623097
PMC30704_plagiated_multiplagiated.xml,PMC34549.xml,0.9603363017693846
PMC30704_plagiated_multiplagiated.xml,PMC15024.xml,0.8303400197688007
PMC30704_plagiated_multiplagiated.xml,PMC17599.xml,0.8288515492720816
PMC30704_plagiated_multiplagiated.xml,PMC30712.xml,0.8138754765744961
PMC30704_plagiated_multiplagiated.xml,PMC29068.xml,0.8112372608435778
PMC30706_plagiated_multiplagiated.xml,PMC30706.xml,0.9505887583698684
PMC30706_plagiated_multiplagiated.xml,PMC15027.xml,0.7547026632345695
PMC30706_plagiated_multiplagiated.xml,PMC31411.xml,0.7538922429488777
PMC30706_plagiated_multiplagiated.xml,PMC31482.xml,0.7422531428092094
PMC30706_plagiated_multiplagiated.xml,PMC31347.xml,0.737748274834186
PMC30707_plagiated_multiplagiated.xml,PMC30707.xml,0.8817911467165551
PMC30707_plagiated_multiplagiated.xml,PMC16139.xml,0.7874632362340566
PMC30707_plagiated_multiplagiated.xml,PMC30708.xml,0.7758451869877027
PMC30707_plagiated_multiplagiated.xml,PMC35277.xml,0.7534801485386109
PMC30707_plagiated_multiplagiated.xml,PMC29089.xml,0.7395246682794496
PMC30708_plagiated_multiplagiated.xml,PMC30708.xml,1.0
PMC30708_plagiated_multiplagiated.xml,PMC31481.xml,0.73856149614164
PMC30708_plagiated_multiplagiated.xml,PMC17803.xml,0.7201891377310377
PMC30708_plagiated_multiplagiated.xml,PMC35267.xml,0.7107284836084767
PMC30708_plagiated_multiplagiated.xml,PMC37355.xml,0.7098681063608465
PMC30711_plagiated_multiplagiated.xml,PMC30711.xml,1.0
PMC30711_plagiated_multiplagiated.xml,PMC29030.xml,0.6320279057444051
PMC30711_plagiated_multiplagiated.xml,PMC13913.xml,0.6136121360979736
PMC30711_plagiated_multiplagiated.xml,PMC37310.xml,0.5976899028063555
PMC30711_plagiated_multiplagiated.xml,PMC34102.xml,0.5942551669095895
PMC30712_plagiated_multiplagiated.xml,PMC30712.xml,0.8755730642654791
PMC30712_plagiated_multiplagiated.xml,PMC15024.xml,0.8002707897615595
PMC30712_plagiated_multiplagiated.xml,PMC29080.xml,0.7863046952835498
PMC30712_plagiated_multiplagiated.xml,PMC30707.xml,0.7758785433190962
PMC30712_plagiated_multiplagiated.xml,PMC34549.xml,0.7622429972967196
PMC30714_plagiated_multiplagiated.xml,PMC34117.xml,0.7761988431784579
PMC30714_plagiated_multiplagiated.xml,PMC37355.xml,0.7760886550636121
PMC30714_plagiated_multiplagiated.xml,PMC29092.xml,0.7697958202402706
PMC30714_plagiated_multiplagiated.xml,PMC29068.xml,0.7677453658490919
PMC30714_plagiated_multiplagiated.xml,PMC29097.xml,0.7677453658490919
PMC30715_plagiated_multiplagiated.xml,PMC30715.xml,0.8483321794477316
PMC30715_plagiated_multiplagiated.xml,PMC33518.xml,0.6807193486806188
PMC30715_plagiated_multiplagiated.xml,PMC32204.xml,0.6697063955850575
PMC30715_plagiated_multiplagiated.xml,PMC34550.xml,0.6690925745280745
PMC30715_plagiated_multiplagiated.xml,PMC34107.xml,0.6678460227561843
PMC31330_plagiated_multiplagiated.xml,PMC31330.xml,0.9879175704834464
PMC31330_plagiated_multiplagiated.xml,PMC15024.xml,0.8112301206626794
PMC31330_plagiated_multiplagiated.xml,PMC33394.xml,0.7964175663134953
PMC31330_plagiated_multiplagiated.xml,PMC32197.xml,0.7952381109431667
PMC31330_plagiated_multiplagiated.xml,PMC37351.xml,0.7745508307410716
PMC31332_plagiated_multiplagiated.xml,PMC31332.xml,1.0
PMC31332_plagiated_multiplagiated.xml,PMC29094.xml,0.7100792815917899
PMC31332_plagiated_multiplagiated.xml,PMC29059.xml,0.7097570893325089
PMC31332_plagiated_multiplagiated.xml,PMC32248.xml,0.7007055626386558
PMC31332_plagiated_multiplagiated.xml,PMC31370.xml,0.6637940018449816
PMC31333_plagiated_multiplagiated.xml,PMC31333.xml,0.798496137891081
PMC31333_plagiated_multiplagiated.xml,PMC32191.xml,0.7767612509113153
PMC31333_plagiated_multiplagiated.xml,PMC31335.xml,0.7621724034719166
PMC31333_plagiated_multiplagiated.xml,PMC32197.xml,0.7546259583690409
PMC31333_plagiated_multiplagiated.xml,PMC34549.xml,0.7531173911506838
PMC31334_plagiated_multiplagiated.xml,PMC32197.xml,0.6695218660956717
PMC31334_plagiated_multiplagiated.xml,PMC37314.xml,0.6576347553239084
PMC31334_plagiated_multiplagiated.xml,PMC32299.xml,0.6400301812243983
PMC31334_plagiated_multiplagiated.xml,PMC31330.xml,0.634864951571345
PMC31334_plagiated_multiplagiated.xml,PMC13901.xml,0.6332154520555693
PMC31335_plagiated_multiplagiated.xml,PMC29066.xml,0.7683843336815552
PMC31335_plagiated_multiplagiated.xml,PMC34107.xml,0.7537963333545274
PMC31335_plagiated_multiplagiated.xml,PMC37391.xml,0.7511260373276251
PMC31335_plagiated_multiplagiated.xml,PMC34520.xml,0.7357972715962844
PMC31335_plagiated_multiplagiated.xml,PMC29080.xml,0.7353229760610374
PMC31336_plagiated_multiplagiated.xml,PMC17803.xml,0.79059245405752
PMC31336_plagiated_multiplagiated.xml,PMC32197.xml,0.7771452284158988
PMC31336_plagiated_multiplagiated.xml,PMC37355.xml,0.7749278029942908
PMC31336_plagiated_multiplagiated.xml,PMC29097.xml,0.7662359925066655
PMC31336_plagiated_multiplagiated.xml,PMC32158.xml,0.7503981166951228
PMC31337_plagiated_multiplagiated.xml,PMC31337.xml,0.9789348304958304
PMC31337_plagiated_multiplagiated.xml,PMC15027.xml,0.8083055267269367
PMC31337_plagiated_multiplagiated.xml,PMC37355.xml,0.7861377404667025
PMC31337_plagiated_multiplagiated.xml,PMC32312.xml,0.7810195452982778
PMC31337_plagiated_multiplagiated.xml,PMC29012.xml,0.7780306800939218
PMC31338_plagiated_multiplagiated.xml,PMC31338.xml,0.8705649517340641
PMC31338_plagiated_multiplagiated.xml,PMC31342.xml,0.5782768930852138
PMC31338_plagiated_multiplagiated.xml,PMC31337.xml,0.5764497330191982
PMC31338_plagiated_multiplagiated.xml,PMC35280.xml,0.5753634063451842
PMC31338_plagiated_multiplagiated.xml,PMC29080.xml,0.5673152185429094
PMC31339_plagiated_multiplagiated.xml,PMC31339.xml,0.9806086519669026
PMC31339_plagiated_multiplagiated.xml,PMC32181.xml,0.818608396614495
PMC31339_plagiated_multiplagiated.xml,PMC31334.xml,0.7822646768172268
PMC31339_plagiated_multiplagiated.xml,PMC32197.xml,0.7680533612686125
PMC31339_plagiated_multiplagiated.xml,PMC32180.xml,0.7412504698988163
